1502.37 11.1389    10
1502.95 11.14386    10
1503.53 11.14788    10
1504.12 11.14314    10
1504.7 11.14341    10
1505.29 11.15081    10
1505.87 11.14945    10
1506.45 11.1479    10
1507.04 11.15174    10
1507.62 11.14315    10
1508.2 11.14225    10
1508.79 11.14413    10
1509.37 11.14141    10
1509.96 11.14578    10
1510.54 11.14488    10
1511.12 11.14352    10
1511.71 11.14202    10
1512.29 11.14282    10
1512.87 11.14219    10
1513.46 11.1454    10
1514.04 11.14326    10
1514.63 11.14405    10
1515.21 11.14709    10
1515.79 11.14857    10
1516.38 11.14806    10
1516.96 11.15352    10
1517.54 11.15309    10
1518.13 11.14999    10
1518.71 11.15115    10
1519.3 11.15556    10
1519.88 11.15347    10
1520.46 11.15485    10
1521.05 11.1536    10
1521.63 11.15464    10
1522.21 11.16059    10
1522.8 11.1605    10
1523.38 11.1551    10
1523.97 11.15809    10
1524.55 11.15941    10
1525.13 11.15953    10
1525.72 11.16458    10
1526.3 11.16084    10
1526.88 11.16477    10
1527.47 11.16053    10
1528.05 11.16107    10
1528.64 11.16526    10
1529.22 11.16178    10
1529.8 11.16211    10
1530.39 11.16701    10
1530.97 11.17009    10
1531.55 11.16955    10
1532.14 11.16741    10
1532.72 11.16906    10
1533.3 11.16955    10
1533.89 11.16541    10
1534.47 11.16761    10
1535.06 11.1696    10
1535.64 11.17259    10
1536.22 11.16852    10
1536.81 11.17406    10
1537.39 11.17567    10
1537.97 11.17325    10
1538.56 11.17263    10
1539.14 11.17229    10
1539.73 11.17411    10
1540.31 11.18106    10
1540.89 11.18602    10
1541.48 11.17934    10
1542.06 11.17698    10
1542.64 11.17848    10
1543.23 11.17659    10
1543.81 11.17396    10
1544.4 11.17383    10
1544.98 11.17575    10
1545.56 11.17072    10
1546.15 11.17516    10
1546.73 11.17653    10
1547.31 11.17805    10
1547.9 11.1964    10
1548.48 11.19516    10
1549.07 11.18988    10
1549.65 11.18621    10
1550.23 11.19098    10
1550.82 11.19772    10
1551.4 11.19294    10
1551.98 11.19111    10
1552.57 11.18383    10
1553.15 11.18589    10
1553.73 11.18536    10
